date;AAPL;GE;GME;PG;TSLA
2006-11-09;0.010794;-0.008151;-0.024029;-0.003748;
2006-11-10;-0.00264;-0.0034;0.00577;-0.001567;
2006-11-13;0.014798;0.005402;0.0;-0.007064;
2006-11-14;0.007706;0.006505;0.015491;-0.000791;
2006-11-15;-0.011176;0.00562;-0.006968;-0.001266;
2006-11-16;0.01856;0.00475;-0.008724;0.006337;
2006-11-17;0.002803;0.008065;-0.01014;0.005353;
2006-11-20;0.007222;-0.007448;-0.01121;-0.002662;
2006-11-21;0.024633;-0.005003;0.035966;-0.006751;
2006-11-22;0.0193;0.005307;0.044151;0.006007;
2006-11-24;0.014616;-0.008336;0.023672;-0.001728;
2006-11-27;-0.022809;-0.006725;-0.02895;-0.010861;
2006-11-28;0.025352;-0.007052;-0.011089;0.00366;
2006-11-29;-0.000109;0.004261;0.014706;0.00222;
2006-11-30;-0.001525;-0.00198;0.015399;-0.006644;
2006-12-01;-0.003709;0.0;-0.008385;-0.001593;
2006-12-04;-0.00219;0.003118;0.012415;0.011645;
2006-12-05;0.001646;-0.003391;0.00853;0.001419;
2006-12-06;-0.015777;-0.004536;0.012687;0.004566;
2006-12-07;-0.031059;0.001424;-0.004698;0.0;
2006-12-08;0.014017;0.003129;0.010315;0.001411;
2006-12-11;0.005552;-0.001418;-0.00969;-0.000313;
2006-12-12;-0.029409;0.011925;-0.014503;-0.002662;
2006-12-13;0.033782;-0.003928;-0.002128;-0.00471;
2006-12-14;-0.005615;0.02;0.012616;-0.000789;
2006-12-15;-0.009373;0.031759;-0.006843;0.011997;
2006-12-18;-0.02565;0.017131;-0.020141;0.00078;
2006-12-19;0.009828;0.000263;-0.007393;0.003585;
2006-12-20;-0.017959;0.003683;0.001998;0.001242;
2006-12-21;-0.021944;-0.002621;0.005983;-0.006515;
2006-12-22;-0.008444;-0.005295;-0.004325;-0.003903;
2006-12-26;-0.008394;0.003726;-0.004163;0.006113;
2006-12-27;0.000123;0.002122;0.012541;0.003583;
2006-12-28;-0.007973;-0.008203;0.001436;0.000931;
2006-12-29;0.049091;-0.007204;-0.012189;-0.003257;
2007-01-03;-0.012258;0.020425;-0.003811;0.004201;
2007-01-04;0.022196;-0.005794;0.00929;-0.007592;
2007-01-05;-0.007121;-0.005033;0.001444;-0.008587;
2007-01-08;0.004938;-0.000266;-0.017841;0.002205;
2007-01-09;0.08307;0.0;0.033945;-0.002514;
2007-01-10;0.047856;0.000266;0.005146;0.011972;
2007-01-11;-0.012371;0.009585;0.024364;0.006227;
2007-01-12;-0.012317;-0.000791;-0.006549;0.005569;
2007-01-16;0.02621;0.005806;0.000867;0.0;
2007-01-17;-0.022142;-0.003411;-0.002253;0.010308;
2007-01-18;-0.061927;0.000527;-0.012335;0.002754;
2007-01-19;-0.006399;-0.027632;-0.014424;0.008392;
2007-01-22;-0.019322;-0.005413;-0.017491;-0.005598;
2007-01-23;-0.012559;-0.005442;-0.002362;-0.001217;
2007-01-24;0.011669;0.002462;0.015295;-0.00198;
2007-01-25;-0.00519;-0.008188;-0.037661;-0.009006;
2007-01-26;-0.010087;-0.00743;-0.026277;-0.000924;
2007-01-29;0.006559;0.003327;0.015885;0.000308;
2007-01-30;-0.004538;-0.004421;-0.006405;-0.00447;
2007-01-31;0.002104;0.000555;0.013083;0.004335;
2007-02-01;-0.011548;0.004993;0.007674;0.007245;
2007-02-02;0.000118;0.001104;0.001114;0.0;
2007-02-05;-0.009557;0.002757;-0.016698;-0.002908;
2007-02-06;0.002502;-0.00165;-0.004906;-0.008596;
2007-02-07;0.023767;-0.005784;0.018392;-0.001703;
2007-02-08;0.000348;-0.009972;-0.008565;0.001706;
2007-02-09;-0.033767;-0.005876;0.005258;-0.002477;
2007-02-12;0.019335;0.003096;-0.009154;-0.004191;
2007-02-13;-0.002945;0.003648;0.010935;0.008572;
2007-02-14;0.007917;0.016774;0.005595;0.002627;
2007-02-15;-0.001055;-0.006324;-0.003524;0.001695;
2007-02-16;-0.00446;-0.007471;0.000186;0.001231;
2007-02-20;0.012614;0.006691;0.003163;-0.00292;
2007-02-21;0.038417;-0.005539;0.026155;-0.002928;
2007-02-22;0.003475;-0.006405;-0.018257;0.000309;
2007-02-23;-0.004916;-0.008475;-0.008838;0.0017;
2007-02-26;-0.004715;0.006838;-0.00836;-0.005862;
2007-02-27;-0.053243;-0.019242;-0.02323;-0.049503;
2007-02-28;0.008102;0.007213;0.004603;0.036572;
2007-03-01;0.028956;0.002578;-0.004009;0.002993;
2007-03-02;-0.018952;-0.003714;-0.016868;-0.008166;
2007-03-05;0.010653;-0.009177;-0.00312;-0.005858;
2007-03-06;0.021665;0.00492;0.012908;0.002389;
2007-03-07;-0.005329;-0.011233;0.000193;-0.013664;
2007-03-08;0.003192;0.003495;0.037838;0.003705;
2007-03-09;-0.000341;-0.003774;0.008185;-0.002407;
2007-03-12;0.021598;0.003496;0.011624;-0.001126;
2007-03-13;-0.016357;-0.010163;-0.016597;-0.014817;
2007-03-14;0.0181;0.006454;-0.012055;0.003106;
2007-03-15;-0.004778;0.006121;0.016707;0.008963;
2007-03-16;0.000223;-0.004635;-0.013109;-0.004846;
2007-03-19;0.017189;0.009022;0.018148;0.006006;
2007-03-20;0.003841;0.002884;0.016171;0.00484;
2007-03-21;0.026126;0.02042;-0.000723;0.010918;
2007-03-22;0.000959;0.009301;-0.01122;0.014136;
2007-03-23;-0.004683;0.000279;0.000366;-0.000783;
2007-03-26;0.024915;0.005025;0.023418;0.001567;
2007-03-27;-0.004069;-0.005833;0.114051;-0.009859;
2007-03-28;-0.023256;-0.006706;0.046213;-0.004109;
2007-03-29;0.00547;0.0;-0.005521;0.003968;
2007-03-30;-0.00896;-0.005345;0.004627;-0.001581;
2007-04-02;0.007965;-0.00198;0.011053;-0.002217;
2007-04-03;0.009076;0.00085;0.007895;-0.001904;
2007-04-04;-0.002434;-0.005946;-0.006327;0.002385;
2007-04-05;0.004349;-0.002563;0.010309;-0.000793;
2007-04-09;-0.010879;-0.006853;-0.006603;0.004127;
2007-04-10;0.006407;0.002875;0.029003;-0.00079;
2007-04-11;-0.017613;0.002007;0.008221;-0.002689;
2007-04-12;-0.00432;0.006581;-0.012522;0.007614;
2007-04-13;-0.021152;0.005685;-0.003539;-0.002204;
2007-04-16;0.013187;-0.000565;0.001184;0.005522;
2007-04-17;-0.011812;-0.004525;0.003547;0.002668;
2007-04-18;0.000553;-0.001989;-0.012666;-0.002191;
2007-04-19;-0.001438;-0.003701;-0.014618;-0.002196;
2007-04-20;0.007755;0.003714;0.030881;0.002829;
2007-04-23;0.027921;-0.009394;0.026432;-0.002665;
2007-04-24;-0.002887;-0.001149;-0.02289;0.001572;
2007-04-25;0.022608;0.0187;-0.009663;0.002354;
2007-04-26;0.036624;0.012144;0.006209;-0.0085;
2007-04-27;0.010927;0.027902;-0.012342;-0.000159;
2007-04-30;-0.001201;0.000543;-0.013091;0.022547;
2007-05-01;-0.003307;0.006511;0.009949;-0.02236;
2007-05-02;0.009249;0.00566;0.008955;-0.009371;
2007-05-03;0.0001;0.000804;-0.006213;-0.005932;
2007-05-04;0.004084;-0.005088;-0.010122;0.006613;
2007-05-07;0.03085;0.002423;0.001805;-0.003685;
2007-05-08;0.01097;-0.004296;0.004503;-0.006915;
2007-05-09;0.017323;0.004854;0.001195;0.004211;
2007-05-10;0.004304;-0.012882;-0.017314;-0.008386;
2007-05-11;0.013043;0.005166;-0.008505;0.002602;
2007-05-14;0.005702;-0.010008;0.010417;0.001135;
2007-05-15;-0.016825;0.001093;0.039115;0.005671;
2007-05-16;-0.001674;0.005186;0.028596;0.020139;
2007-05-17;0.019564;-0.008146;0.009929;0.00079;
2007-05-18;0.0053;0.011771;-0.000281;0.001736;
2007-05-21;0.017815;0.003788;0.042428;-0.003308;
2007-05-22;0.013931;0.006469;0.015634;-0.004267;
2007-05-23;-0.005725;0.006963;-0.048567;0.001587;
2007-05-24;-0.019488;-0.005851;-0.017852;-0.003645;
2007-05-25;0.02647;0.004815;0.016473;0.001432;
2007-05-29;0.006425;-0.00426;0.006426;0.010959;
2007-05-30;0.038653;0.008823;0.011105;0.003142;
2007-05-31;0.020384;-0.003976;0.015376;-0.004699;
2007-06-01;-0.02303;-0.003459;0.018929;-0.001101;
2007-06-04;0.024747;0.009613;0.015393;-0.004568;
2007-06-05;0.011044;-0.010844;-0.003136;0.004273;
2007-06-06;0.007907;-0.002941;-0.019402;-0.004255;
2007-06-07;0.00347;-0.014213;-0.026203;-0.013768;
2007-06-08;0.003393;0.015234;0.023339;0.012035;
2007-06-11;-0.034541;0.003751;-0.009659;-0.000317;
2007-06-12;0.001581;-0.010945;-0.014901;-0.014116;
2007-06-13;-0.023924;0.015924;0.018152;0.003378;
2007-06-14;0.010638;0.004251;0.006483;0.000802;
2007-06-15;0.014737;0.008466;0.052335;0.002403;
2007-06-18;0.038091;-0.001312;0.024739;-0.012786;
2007-06-19;-0.011432;0.032046;-0.003235;0.000809;
2007-06-20;-0.017063;-0.005599;-0.010986;0.001941;
2007-06-21;0.019334;0.000256;0.011108;-0.000969;
2007-06-22;-0.007264;-0.014433;0.00025;-0.013736;
2007-06-25;-0.005366;-0.000785;-0.001997;0.000819;
2007-06-26;-0.021988;-0.004972;-0.011756;0.001801;
2007-06-27;0.018721;0.001052;0.02202;0.003922;
2007-06-28;-0.010912;0.001576;-0.011392;-0.00114;
2007-06-29;0.012276;0.004197;-0.020541;-0.002771;
2007-07-02;-0.006391;-0.000522;0.028133;0.008988;
2007-07-03;0.048738;0.0115;0.006219;0.00081;
2007-07-05;0.043878;-0.004134;0.026205;-0.001942;
2007-07-06;-0.00339;-0.001557;0.000964;-0.003081;
2007-07-09;-0.01489;0.003638;0.040915;0.000651;
2007-07-10;0.015498;-0.018643;-0.025896;-0.007965;
2007-07-11;0.000302;0.007916;-0.00902;0.008684;
2007-07-12;0.012689;0.020942;0.016048;0.022255;
2007-07-13;0.0273;0.012821;-0.009901;-0.00429;
2007-07-16;0.002686;0.015696;0.001667;0.00782;
2007-07-17;0.005865;0.014706;-0.010934;-0.007443;
2007-07-18;-0.005686;-0.006387;0.011776;0.004148;
2007-07-19;0.013611;0.006428;-0.010214;0.003195;
2007-07-20;0.026786;-0.014493;0.00624;-0.010193;
2007-07-23;-0.000348;0.017448;-0.020033;0.019147;
2007-07-24;-0.061309;-0.014699;0.012655;-0.005999;
2007-07-25;0.017571;0.004973;0.009613;0.000318;
2007-07-26;0.063675;-0.022019;-0.022614;-0.006669;
2007-07-27;-0.014726;-0.01872;-0.016074;0.004156;
2007-07-30;-0.016823;0.012374;0.007921;0.007163;
2007-07-31;-0.068373;-0.012987;-0.009087;-0.022285;
2007-08-01;0.02459;0.004902;-0.006196;0.021015;
2007-08-02;0.011037;0.002054;0.035162;0.002217;
2007-08-03;-0.033996;-0.024853;-0.047218;-0.006635;
2007-08-06;0.025788;0.027325;0.026549;0.033715;
2007-08-07;-0.001626;0.009719;0.053202;0.003539;
2007-08-08;-0.007555;0.024823;0.029935;-0.001073;
2007-08-09;-0.056861;-0.037568;-0.070164;-0.002916;
2007-08-10;-0.010998;-0.018233;-0.026129;0.006464;
2007-08-13;0.02232;-0.001569;0.020311;-0.016975;
2007-08-14;-0.029423;-0.012837;-0.015237;-0.008712;
2007-08-15;-0.033298;-0.020701;-0.013227;-0.003767;
2007-08-16;-0.02377;0.00813;-0.014163;0.008664;
2007-08-17;0.042802;0.033602;0.023602;0.020615;
2007-08-20;0.001311;-0.005982;0.044612;-0.005203;
2007-08-21;0.043774;0.003401;0.03071;-0.00846;
2007-08-22;0.038724;0.0206;0.010708;0.004344;
2007-08-23;-0.010867;-0.000511;0.092814;0.004634;
2007-08-24;0.032273;0.007413;0.041728;0.013684;
2007-08-27;-0.022543;-0.010403;-0.014566;-0.010617;
2007-08-28;-0.041059;-0.024359;-0.047013;-0.008125;
2007-08-29;0.057247;0.017346;0.069367;0.006492;
2007-08-30;0.016184;-0.008008;-0.016317;-0.001689;
2007-08-31;0.016367;0.01224;0.026828;0.004615;
2007-09-04;0.041017;0.004374;0.019745;0.002144;
2007-09-05;-0.051332;-0.007428;-0.028555;0.000153;
2007-09-06;-0.012796;0.016774;0.007651;0.00993;
2007-09-07;-0.023998;-0.016498;-0.036763;-0.009681;
2007-09-10;0.03749;0.011355;0.012446;0.006568;
2007-09-11;-0.008924;0.00791;0.028068;0.01654;
2007-09-12;0.010038;0.010127;0.003388;0.004777;
2007-09-13;0.002557;0.015288;-0.010725;0.002229;
2007-09-14;0.011735;-0.00395;0.041156;0.005188;
2007-09-17;-0.002882;-0.004213;-0.00887;0.002065;
2007-09-18;0.018135;0.037332;0.015759;0.010743;
2007-09-19;-0.001065;0.002159;0.022984;0.001602;
2007-09-20;-0.003267;-0.005985;0.020221;0.002762;
2007-09-21;0.027368;0.000242;0.014498;0.005944;
2007-09-24;0.028651;-0.009697;0.0161;0.005909;
2007-09-25;0.033046;0.00612;0.015311;0.000716;
2007-09-26;-0.002677;0.004136;0.030686;0.009449;
2007-09-27;0.011324;0.002908;-0.033855;-0.005815;
2007-09-28;-0.006667;0.000242;-0.007748;0.003424;
2007-10-01;0.018694;0.014976;-0.003549;0.008104;
2007-10-02;0.013503;0.00238;0.025824;-0.002538;
2007-10-03;-0.003344;-0.013533;-0.017188;-0.004524;
2007-10-04;-0.010639;0.00361;-0.034976;0.005965;
2007-10-05;0.033346;0.001679;0.038257;0.0;
2007-10-08;0.040013;-0.005746;-0.001234;-0.001694;
2007-10-09;-0.000298;0.011799;0.036364;0.005233;
2007-10-10;-0.006374;-0.004998;0.004429;0.004502;
2007-10-11;-0.02734;-0.005023;-0.032559;0.005182;
2007-10-12;0.030967;-0.013702;0.006135;-0.000975;
2007-10-15;-0.001636;-0.005118;0.010801;-0.009763;
2007-10-16;0.015571;-0.001225;0.001724;-0.002535;
2007-10-17;0.018693;0.005641;0.00671;0.001694;
2007-10-18;0.004342;-0.005122;-0.002051;0.004392;
2007-10-19;-0.017752;-0.018387;-0.028258;-0.00141;
2007-10-22;0.023119;0.003247;0.000352;0.003672;
2007-10-23;0.067676;0.007717;0.057963;0.002815;
2007-10-24;-0.001236;-0.006176;-0.031973;0.001684;
2007-10-25;-0.016942;-0.00174;-0.026148;-0.00042;
2007-10-26;0.010504;0.005478;0.014662;0.005606;
2007-10-29;0.002112;0.004458;0.01445;0.001115;
2007-10-30;0.010319;-0.001972;-0.013214;-0.040095;
2007-10-31;0.015775;0.016798;0.029913;0.008267;
2007-11-01;-0.013214;-0.019922;-0.023134;-0.013378;
2007-11-02;0.002294;-0.000248;-0.022818;0.013996;
2007-11-05;-0.008996;-0.003223;0.00796;0.009058;
2007-11-06;0.030132;-0.000498;0.030011;0.004132;
2007-11-07;-0.028626;-0.027377;-0.038678;-0.0149;
2007-11-08;-0.058151;-0.001535;-0.010989;0.020455;
2007-11-09;-0.05754;-0.016402;-0.054122;-0.005929;
2007-11-12;-0.070206;-0.003387;-0.014778;0.00497;
2007-11-13;0.105359;0.025098;0.046731;0.011304;
2007-11-14;-0.022652;-0.005101;-0.010289;-0.000419;
2007-11-15;-0.010896;-0.017944;0.03824;0.004054;
2007-11-16;0.012721;0.008875;-0.016628;0.018934;
2007-11-19;-0.014664;-0.012678;-0.036545;-0.005055;
2007-11-20;0.029887;-0.003145;-0.037366;0.005356;
2007-11-21;-0.00231;-0.022871;-0.033131;-0.012976;
2007-11-23;0.018283;0.013452;0.016829;0.008303;
2007-11-26;0.005841;-0.024954;0.02652;-0.009196;
2007-11-27;0.013145;0.019603;0.032246;0.013021;
2007-11-28;0.030948;0.026969;0.049492;0.010666;
2007-11-29;0.022584;-0.00832;0.001614;0.003247;
2007-11-30;-0.011232;0.003933;0.028464;-0.002023;
2007-12-03;-0.018439;-0.035518;0.002611;-0.006487;
2007-12-04;0.005311;-0.018413;-0.006771;-0.003128;
2007-12-05;0.031645;0.01269;0.012061;0.007095;
2007-12-06;0.024004;0.014982;0.030225;0.005013;
2007-12-07;0.022886;-0.000805;0.018944;-0.000809;
2007-12-10;-0.000463;0.004835;-0.012833;0.002833;
2007-12-11;-0.029193;-0.010158;-0.031333;-0.006592;
2007-12-12;0.012303;0.005941;0.008603;0.011241;
2007-12-13;0.005082;0.008859;-0.018253;-0.003616;
2007-12-14;-0.007507;-0.017829;0.011468;-0.00672;
2007-12-17;-0.031462;-0.01165;-0.001031;-0.008931;
2007-12-18;-0.007701;0.008772;0.048323;-0.005462;
2007-12-19;0.000765;-0.00625;0.000164;0.001922;
2007-12-20;0.022335;0.00711;0.018534;0.002877;
2007-12-21;0.035789;0.016977;-0.010467;0.01216;
2007-12-24;0.025218;0.010501;0.030106;-0.00189;
2007-12-26;0.000754;0.000533;-0.006635;0.001352;
2007-12-27;-0.00191;-0.009587;-0.010814;-0.002026;
2007-12-28;0.006345;0.004033;0.001608;0.004872;
2007-12-31;-0.008757;-0.007231;-0.00305;-0.011179;
2008-01-02;-0.016357;-0.008363;-0.029142;-0.015119;
2008-01-03;0.000462;0.001088;-0.003151;0.0;
2008-01-04;-0.076335;-0.020652;-0.051073;-0.004011;
2008-01-07;-0.013385;0.003885;-0.009116;0.006526;
2008-01-08;-0.035972;-0.021559;-0.007431;0.002621;
2008-01-09;0.047591;0.011299;-0.017647;-0.001926;
2008-01-10;-0.007692;0.003352;-0.051533;-0.000827;
2008-01-11;-0.029941;-0.02088;-0.00287;-0.031733;
2008-01-14;0.035266;0.008246;0.030507;0.001567;
2008-01-15;-0.05448;-0.026227;-0.053994;-0.008394;
2008-01-16;-0.055608;0.000869;0.009841;-0.007317;
2008-01-17;0.00783;-0.039063;-0.030988;-0.011185;
2008-01-18;0.002921;0.033123;-0.008045;-0.013516;
2008-01-22;-0.035449;-0.007578;0.023317;-0.030082;
2008-01-23;-0.106451;0.015859;0.031306;0.017043;
2008-01-24;-0.024966;0.001735;0.007109;-0.001359;
2008-01-25;-0.041224;-0.018759;-0.053796;-0.012699;
2008-01-28;0.0;0.021177;0.019153;-0.000306;
2008-01-29;0.011768;0.001152;-0.017409;-0.009343;
2008-01-30;0.004865;0.005058;-0.011878;0.006339;
2008-01-31;0.024058;0.012142;0.05053;0.00507;
2008-02-01;-0.011894;0.022624;0.018619;0.00963;
2008-02-04;-0.015701;-0.021847;-0.009901;0.001514;
2008-02-05;-0.017395;-0.032796;-0.050769;-0.01678;
2008-02-06;-0.056896;-0.000292;-0.001621;0.004151;
2008-02-07;-0.00623;0.000877;-0.002232;0.007043;
2008-02-08;0.034972;-0.011394;0.021761;-0.011403;
2008-02-11;0.031639;0.005024;0.0;0.015072;
2008-02-12;-0.035458;0.010585;-0.022691;0.017576;
2008-02-13;0.036361;0.017748;-0.036253;-0.002382;
2008-02-14;-0.014992;-0.016867;-0.032967;-0.005522;
2008-02-15;-0.022203;-0.000582;0.040865;-0.004953;
2008-02-19;-0.019658;-0.002619;-0.016166;0.000151;
2008-02-20;0.013423;0.002334;-0.023901;-0.002111;
2008-02-21;-0.018414;-0.010477;0.005466;-0.003174;
2008-02-22;-0.017114;-0.004156;0.006088;0.00379;
2008-02-25;0.002344;0.019672;-0.004539;0.007099;
2008-02-26;-0.004927;-0.007892;0.022796;0.014997;
2008-02-27;0.031977;0.002357;0.006368;-0.006944;
2008-02-28;0.056523;-0.004997;-0.049568;-0.003571;
2008-02-29;-0.037642;-0.020975;-0.05992;-0.011796;
2008-03-03;-0.026316;0.007846;0.008971;0.002569;
2008-03-04;0.023741;0.003593;0.020122;-0.004521;
2008-03-05;-0.001044;0.004475;0.037385;0.009877;
2008-03-06;-0.028596;-0.024057;-0.041344;-0.002884;
2008-03-07;0.010915;-0.019172;-0.015683;-0.010675;
2008-03-10;-0.020941;-0.016444;0.01523;-0.000608;
2008-03-11;0.064;0.053628;0.081699;0.013686;
2008-03-12;-0.010366;0.016766;-0.013228;0.005701;
2008-03-13;0.015155;0.008539;0.019892;0.004773;
2008-03-14;-0.010396;-0.012555;0.039856;-0.009204;
2008-03-17;0.000948;0.01508;-0.041794;0.004645;
2008-03-18;0.048055;0.052724;0.032979;0.022222;
2008-03-19;-0.023716;-0.015219;-0.032338;-0.010651;
2008-03-20;0.027763;0.053386;0.068114;0.023006;
2008-03-24;0.046972;-0.002401;0.075927;0.008649;
2008-03-25;0.010392;-0.003476;-0.002593;-0.006145;
2008-03-26;0.02894;-0.003756;-0.016156;0.001438;
2008-03-27;-0.033159;-0.00808;0.019253;-0.003303;
2008-03-28;0.019679;-0.005973;-0.039074;0.000432;
2008-03-31;0.003426;0.010926;-0.003469;0.009073;
2008-04-01;0.042022;0.038368;0.076581;0.01527;
2008-04-02;-0.013643;-0.010669;0.0;-0.009277;
2008-04-03;0.027934;-0.004734;0.013113;-0.000142;
2008-04-04;0.009696;-0.0074;0.000355;0.001845;
2008-04-07;0.018356;-0.007987;-0.006381;-0.001275;
2008-04-08;-0.019565;-0.00832;-0.012665;0.001986;
2008-04-09;-0.00916;-0.013803;-0.029991;-0.006228;
2008-04-10;0.020536;0.008507;0.027938;-0.000427;
2008-04-11;-0.047946;-0.127891;-0.011778;-0.002565;
2008-04-14;0.00435;-0.00936;0.006417;0.001714;
2008-04-15;0.00406;0.007244;0.01749;0.001569;
2008-04-16;0.035854;0.007817;0.014503;-0.007974;
2008-04-17;0.00514;-0.006516;0.006707;-0.024686;
2008-04-18;0.042398;0.020924;-0.007013;-0.005773;
2008-04-21;0.044213;-0.007036;-0.018891;0.009379;
2008-04-22;-0.047336;-0.004005;-0.012957;-0.004867;
2008-04-23;0.016792;0.000928;0.006563;-0.004446;
2008-04-24;0.037142;0.013906;0.013766;-0.005062;
2008-04-25;0.004676;0.015849;0.003752;-0.00419;
2008-04-28;0.014788;-0.004801;-0.018868;-0.005109;
2008-04-29;0.016314;-0.010552;-0.00889;-0.004682;
2008-04-30;-0.006284;-0.003656;0.007505;0.017451;
2008-05-01;0.03478;0.012844;0.024528;-0.000298;
2008-05-02;0.005222;0.006643;-0.042561;-0.003431;
2008-05-05;0.020946;-0.004799;-0.022967;-0.002246;
2008-05-06;0.010448;-0.005425;0.021801;0.0;
2008-05-07;-0.021804;-0.01303;-0.031911;-0.012753;
2008-05-08;0.013528;0.000614;-0.021464;0.001824;
2008-05-09;-0.0087;-0.009819;0.003329;-0.010771;
2008-05-12;0.025675;0.004029;0.056022;0.002147;
2008-05-13;0.009566;-0.00216;0.009242;0.005815;
2008-05-14;-0.019478;0.005567;0.006777;-0.003499;
2008-05-15;0.01863;-0.004306;0.008732;0.01313;
2008-05-16;-0.011121;-0.007414;-0.028494;0.005877;
2008-05-19;-0.021427;0.008403;-0.031001;0.001648;
2008-05-20;0.012527;-0.020988;-0.011877;-0.014957;
2008-05-21;-0.041474;-0.023014;-0.014347;-0.010477;
2008-05-22;-0.006398;0.000645;-0.039142;0.006905;
2008-05-23;0.02327;-0.018704;0.010645;-0.005334;
2008-05-27;0.029034;-0.000986;0.002633;-0.003064;
2008-05-28;0.003111;0.004934;0.01596;-0.003074;
2008-05-29;-0.001711;0.002946;-0.021873;0.009249;
2008-05-30;0.011034;0.002611;0.008335;0.008859;
2008-06-02;-0.01404;-0.010091;-0.008871;-0.010447;
2008-06-03;-0.003923;0.001644;-0.01485;0.000765;
2008-06-04;-0.000971;-0.000328;-0.021681;0.0159;
2008-06-05;0.022895;0.020033;0.003799;0.003311;
2008-06-06;-0.020007;-0.033484;-0.053827;-0.019499;
2008-06-09;-0.021709;0.001332;0.018445;0.010708;
2008-06-10;0.02219;0.008982;-0.026184;0.00893;
2008-06-11;-0.026018;-0.016485;-0.047502;-0.006901;
2008-06-12;-0.041757;-0.026148;0.009645;0.003928;
2008-06-13;-0.005137;0.003442;0.037046;-0.00015;
2008-06-16;0.025933;-0.006175;0.077061;-0.008277;
2008-06-17;0.025956;-0.003797;-0.022528;-0.001517;
2008-06-18;-0.014772;-0.022523;-0.004481;-0.012158;
2008-06-19;0.012028;0.000355;0.027653;-0.001538;
2008-06-20;-0.031122;-0.01899;-0.052566;-0.026811;
2008-06-23;-0.012039;0.00073;0.007045;-0.003642;
2008-06-24;0.00052;0.006934;-0.007433;-0.001112;
2008-06-25;0.023896;0.014498;0.013656;0.010022;
2008-06-26;-0.051469;-0.052162;-0.054107;-0.019531;
2008-06-27;0.010876;-0.010177;-0.016081;-0.028273;
2008-06-30;-0.01558;0.016375;-0.056736;0.00529;
2008-07-01;0.043239;0.016111;0.008663;0.01924;
2008-07-02;-0.037211;-0.022493;-0.008344;0.011455;
2008-07-03;0.011535;0.015089;-0.040337;0.015633;
2008-07-07;0.029626;0.007061;0.014956;-0.011937;
2008-07-08;0.025063;0.035424;0.034299;0.011922;
2008-07-09;-0.029518;-0.031005;-0.03267;0.002199;
2008-07-10;0.013659;0.01655;-0.011681;0.006583;
2008-07-11;-0.022929;0.000724;0.00925;-0.01199;
2008-07-14;0.007533;-0.017354;0.025204;0.007565;
2008-07-15;-0.024385;-0.0195;0.023342;0.00657;
2008-07-16;0.018687;0.038649;0.03737;-0.000932;
2008-07-17;-0.005787;0.011561;0.013567;0.0;
2008-07-18;-0.038764;0.0;0.044311;-0.003443;
2008-07-21;0.006903;-0.011071;-0.048619;-0.000471;
2008-07-22;-0.025678;0.029252;0.009059;0.007228;
2008-07-23;0.02617;0.029123;0.018186;0.00936;
2008-07-24;-0.043486;-0.021139;-0.037757;-0.002937;
2008-07-25;0.01943;0.0;-0.023966;-0.000775;
2008-07-28;-0.047619;-0.035528;-0.02311;-0.009773;
2008-07-29;0.017358;0.025641;0.022671;0.02679;
2008-07-30;0.017825;0.02007;-0.011566;0.015716;
2008-07-31;-0.005817;-0.023473;-0.012433;-0.016374;
2008-08-01;-0.014407;-0.002828;-0.016786;-0.008094;
2008-08-04;-0.021895;-0.001418;-0.010043;0.013395;
2008-08-05;0.048359;0.038339;0.088004;0.032665;
2008-08-06;0.022099;-0.008547;-0.002797;-0.002943;
2008-08-07;-0.003776;-0.014828;-0.031791;-0.004279;
2008-08-08;0.036559;0.037452;0.0676;0.031861;
2008-08-11;0.023651;0.010459;0.035052;-0.002872;
2008-08-12;0.018265;-0.007012;-0.013546;0.013107;
2008-08-13;0.014542;-0.014459;-0.02082;-0.01052;
2008-08-14;0.000112;0.007165;0.004976;0.00158;
2008-08-15;-0.019964;0.009485;-0.027459;0.027112;
2008-08-18;-0.001992;-0.015101;0.022449;-0.004609;
2008-08-19;-0.010605;-0.021806;-0.003169;-0.007717;
2008-08-20;0.013312;-0.00209;-0.011808;-0.005939;
